"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-09",,,"0.29",",,7,0700",,,,,"79",",,7","66",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-10",,,"0.00",",,7,0700",,,,,"81",",,7","67",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-11",,,"0.00",",,7,0700",,,,,"81",",,7","66",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-12",,,"0.31",",,7,0700",,,,,"83",",,7","66",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-13",,,"0.00",",,7,0700",,,,,"79",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-14",,,"0.73",",,7,0700",,,,,"79",",,7","68",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-15",,,"0.00",",,7,0700",,,,,"80",",,7","69",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-16",,,"0.00",",,7,0700",,,,,"83",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-17",,,"0.00",",,7,0700",,,,,"82",",,7","72",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-18",,,"0.00",",,7,0700",,,,,"81",",,7","70",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-19",,,"0.00",",,7,0700",,,,,"82",",,7","67",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-20",,,"0.00",",,7,0700",,,,,"81",",,7","65",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-21",,,"0.00",",,7,0700",,,,,"82",",,7","66",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-22",,,"0.00",",,7,0700",,,,,"82",",,7","68",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-23",,,"0.00",",,7,0700",,,,,"78",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-24",,,"0.00",",,7,0700",,,,,"81",",,7","71",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-25",,,"0.00",",,7,0700",,,,,"81",",,7","70",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-26",,,"0.00",",,7,0700",,,,,"82",",,7","71",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-27",,,"0.00",",,7,0700",,,,,"82",",,7","72",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-28",,,"0.00",",,7,0700",,,,,"82",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-29",,,"0.19",",,7,0700",,,,,"82",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-04-30",,,"0.00",",,7,0700",,,,,"82",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-01",,,"0.00",",,7,0700",,,,,"82",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-02",,,"0.00",",,7,0700",,,,,"82",",,7","72",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-03",,,"0.00",",,7,0700",,,,,"82",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-04",,,"0.00",",,7,0700",,,,,"83",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-05",,,"0.00",",,7,0700",,,,,"83",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-06",,,"0.00",",,7,0700",,,,,"83",",,7","71",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-07",,,"0.01",",,7,0700",,,,,"82",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-08",,,"0.00",",,7,0700",,,,,"81",",,7","71",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-09",,,"0.00",",,7,0700",,,,,"82",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-10",,,"0.00",",,7,0700",,,,,"83",",,7","75",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-11",,,"0.01",",,7,0700",,,,,"82",",,7","75",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-12",,,"0.00",",,7,0700",,,,,"82",",,7","70",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-13",,,"0.01",",,7,0700",,,,,"81",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-14",,,"0.41",",,7,0700",,,,,"80",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-15",,,"0.17",",,7,0700",,,,,"81",",,7","71",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-16",,,"0.00",",,7,0700",,,,,"81",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-17",,,"0.01",",,7,0700",,,,,"82",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-18",,,"0.02",",,7,0700",,,,,"82",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-19",,,"0.02",",,7,0700",,,,,"79",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-20",,,"0.06",",,7,0700",,,,,"82",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-21",,,"0.00",",,7,0700",,,,,"82",",,7","75",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-22",,,"0.00",",,7,0700",,,,,"82",",,7","75",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-23",,,"0.00",",,7,0700",,,,,"82",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-24",,,"0.00",",,7,0700",,,,,"83",",,7","71",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-25",,,"0.00",",,7,0700",,,,,"83",",,7","69",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-26",,,"0.35",",,7,0700",,,,,"83",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-27",,,"0.00",",,7,0700",,,,,"82",",,7","72",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-29",,,"0.00",",,7,0700",,,,,"82",",,7","72",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-30",,,"0.00",",,7,0700",,,,,"83",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-05-31",,,"0.00",",,7,0700",,,,,"83",",,7","75",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-01",,,"0.00",",,7,0700",,,,,"83",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-02",,,"0.12",",,7,0700",,,,,"83",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-03",,,"0.00",",,7,0700",,,,,"83",",,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-04",,,"0.02",",,7,0700",,,,,"84",",,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-05",,,"0.07",",,7,0700",,,,,"83",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-06",,,"0.00",",,7,0700",,,,,"84",",,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-07",,,"0.00",",,7,0700",,,,,"84",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-08",,,"0.00",",,7,0700",,,,,"83",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-09",,,"0.00",",,7,0700",,,,,"84",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-10",,,"0.00",",,7,0700",,,,,"84",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-11",,,"0.00",",,7,0700",,,,,"84",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-12",,,"0.06",",,7,0700",,,,,"84",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-13",,,"0.00",",,7,0700",,,,,"84",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-14",,,"0.00",",,7,0700",,,,,"84",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-15",,,"0.00",",,7,0700",,,,,"84",",,7","75",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-16",,,"0.00",",,7,0700",,,,,"83",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-17",,,"0.00",",,7,0700",,,,,"83",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-18",,,"0.12",",,7,0700",,,,,"83",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-19",,,"0.00",",,7,0700",,,,,"85",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-20",,,"0.00",",,7,0700",,,,,"85",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-21",,,"0.00",",,7,0700",,,,,"84",",,7","75",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-22",,,"0.00",",,7,0700",,,,,"83",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-23",,,"0.14",",,7,0700",,,,,"84",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-24",,,"0.00",",,7,0700",,,,,"85",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-25",,,"0.10",",,7,0700",,,,,"83",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-26",,,"0.00",",,7,0700",,,,,"84",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-27",,,"0.00",",,7,0700",,,,,"84",",,7","75",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-28",,,"0.00",",,7,0700",,,,,"85",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-29",,,"0.00",",,7,0700",,,,,"85",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-06-30",,,"0.00",",,7,0700",,,,,"85",",,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-01",,,"0.00",",,7,0700",,,,,"85",",,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-02",,,"0.01",",,7,0700",,,,,"85",",,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-03",,,"0.00",",,7,0700",,,,,"85",",,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-04",,,"0.89",",,7,0700",,,,,"85",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-05",,,"0.00",",,7,0700",,,,,"85",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-06",,,"0.00",",,7,0700",,,,,"84",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-07",,,"0.03",",,7,0700",,,,,"85",",,7","75",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-08",,,"0.00",",,7,0700",,,,,"84",",,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-09",,,"0.00",",,7,0700",,,,,"84",",,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-10",,,"0.28",",,7,0700",,,,,"84",",,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-11",,,"0.00",",,7,0700",,,,,"85",",,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-12",,,"0.22",",,7,0700",,,,,"85",",,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-13",,,"0.15",",,7,0700",,,,,"85",",,7","75",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-14",,,"0.07",",,7,0700",,,,,"85",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-15",,,"0.01",",,7,0700",,,,,"84",",,7","73",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-16",,,"0.00",",,7,0700",,,,,"85",",K,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-17",,,"0.00",",,7,0700",,,,,"85",",K,7","75",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-18",,,"0.00",",,7,0700",,,,,"85",",K,7","75",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-19",,,"0.00",",,7,0700",,,,,"85",",K,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-20",,,"0.00",",,7,0700",,,,,"85",",K,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-21",,,"0.00",",,7,0700",,,,,"85",",K,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-22",,,"0.24",",,7,0700",,,,,"85",",K,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-23",,,"0.07",",,7,0700",,,,,"85",",K,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-24",,,"0.00",",,7,0700",,,,,"85",",K,7","78",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-25",,,"0.00",",,7,0700",,,,,"85",",K,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-26",,,"0.07",",,7,0700",,,,,"85",",K,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-27",,,"0.42",",,7,0700",,,,,"85",",K,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-28",,,"0.00",",,7,0700",,,,,"85",",K,7","75",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-29",,,"0.00",",,7,0700",,,,,"85",",K,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-30",,,"0.03",",,7,0700",,,,,"85",",K,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-07-31",,,"0.00",",,7,0700",,,,,"85",",K,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-01",,,"0.02",",,7,0700",,,,,"85",",K,7","74",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-02",,,"0.06",",,7,0700",,,,,"85",",K,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-03",,,"0.15",",,7,0700",,,,,"85",",K,7","75",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-04",,,"0.00",",,7,0700",,,,,"85",",K,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-05",,,"0.00",",,7,0700",,,,,"85",",K,7","78",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-06",,,"0.00",",,7,0700",,,,,"85",",K,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-07",,,"0.00",",,7,0700",,,,,"85",",K,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-08",,,"0.00",",,7,0700",,,,,"85",",K,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-09",,,"0.05",",,7,0700",,,,,"85",",K,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-10",,,"0.16",",,7,0700",,,,,"85",",K,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-11",,,"0.02",",,7,0700",,,,,"85",",K,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-12",,,"0.00",",,7,0700",,,,,"85",",K,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-13",,,"0.00",",,7,0700",,,,,"85",",K,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-14",,,"0.00",",,7,0700",,,,,"85",",K,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-15",,,"0.00",",,7,0700",,,,,"85",",K,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-16",,,"0.00",",,7,0700",,,,,"85",",K,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-17",,,"0.00",",,7,0700",,,,,"84",",,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-18",,,"0.00",",,7,0700",,,,,"85",",,7","75",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-19",,,"0.00",",,7,0700",,,,,"85",",,7","75",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-20",,,"0.00",",,7,0700",,,,,"85",",,7","78",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-21",,,"0.00",",,7,0700",,,,,"85",",,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-22",,,"0.00",",,7,0700",,,,,"85",",,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-23",,,"0.00",",,7,0700",,,,,"85",",,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-24",,,"0.00",",,7,0700",,,,,"86",",,7","78",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-25",,,"0.00",",,7,0700",,,,,"86",",,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-26",,,"0.00",",,7,0700",,,,,"86",",,7","78",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-27",,,"0.00",",,7,0700",,,,,"85",",,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-28",,,"0.00",",,7,0700",,,,,"85",",,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-29",,,"0.00",",,7,0700",,,,,"86",",,7","78",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-30",,,"0.00",",,7,0700",,,,,"86",",,7","78",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-08-31",,,"0.00",",,7,0700",,,,,"86",",,7","78",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-09-01",,,"0.00",",,7,0700",,,,,"84",",,7","78",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-09-02",,,"0.00",",,7,0700",,,,,"85",",,7","75",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-09-03",,,"0.00",",,7,0700",,,,,"85",",,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-09-04",,,"0.00",",,7,0700",,,,,"86",",,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-09-05",,,"0.00",",,7,0700",,,,,"86",",,7","76",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-09-06",,,"0.00",",,7,0700",,,,,"87",",,7","77",",,7",,,,,,
"USC00519523","WAIMANALO EXPERIMENTAL FARM, HI US","21.33556","-157.71139","19.5","2020-09-07",,,"0.00",",,7,0700",,,,,"87",",,7","78",",,7",,,,,,
