"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-02","7.83",",,W",,,"0.13",",,W,2400","0.0",",,W,","0.0",",,W,","76","H,,S","86",",,W","71",",,W","  250",",,W","  250",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-03","6.49",",,W",,,"0.21",",,W,2400","0.0",",,W,","0.0",",,W,","78","H,,S","86",",,W","70",",,W","  170",",,W","  160",",,W","17.0",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-04","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","78","H,,S","87",",,W","66",",,W","  290",",,W","  300",",,W","18.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-05","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","71","H,,S","81",",,W","61",",,W","  310",",,W","   20",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-06","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","71","H,,S","82",",,W","59",",,W","  170",",,W","  170",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-07","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","71","H,,S","80",",,W","59",",,W","  160",",,W","  170",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-08","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","73","H,,S","85",",,W","62",",,W","  150",",,W","  170",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-09","7.61",",,W",,,"0.11",",,W,2400","0.0",",,W,","0.0",",,W,","75","H,,S","81",",,W","69",",,W","   40",",,W","  110",",,W","14.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-10","4.25",",,W",,,"0.29",",,W,2400","0.0",",,W,","0.0",",,W,","76","H,,S","81",",,W","73",",,W","   60",",,W","   50",",,W","10.1",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-11","7.61",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","75","H,,S","80",",,W","70",",,W","   10",",,W","   10",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-12","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","69","H,,S","76",",,W","60",",,W","   70",",,W","   80",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-13","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","78",",,W","58",",,W","  170",",,W","  160",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-14","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","72","H,,S","78",",,W","57",",,W","  360",",,W","  350",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-15","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","60","H,,S","68",",,W","50",",,W","   30",",,W","   50",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-16","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","59","H,,S","71",",,W","48",",,W","  160",",,W","  150",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-17","2.68",",,W",,,"0.04",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","75",",,W","61",",,W","  250",",,W","  170",",,W","8.9",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-18","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","73",",,W","54",",,W","  360",",,W","  360",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-19","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","57","H,,S","66",",,W","45",",,W","   30",",,W","   50",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-20","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","53","H,,S","66",",,W","42",",,W","   80",",,W","   60",",,W","17.0",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-21","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","54","H,,S","66",",,W","42",",,W","   50",",,W","   70",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-22","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","56","H,,S","73",",,W","40",",,W","  300",",,W","   40",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-23","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","63","H,,S","81",",,W","49",",,W","  290",",,W","  290",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-24","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","65","H,,S","74",",,W","56",",,W","  180",",,W","  190",",,W","8.1",",,W","10.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-25","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","65","H,,S","74",",,W","58",",,W","  210",",,W","  210",",,W","8.9",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-26","5.59",",,W",,,"0.75",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","77",",,W","61",",,W","  170",",,W","  180",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-27","4.25",",,W",,,"0.14",",,W,2400","0.0",",,W,","0.0",",,W,","70","H,,S","78",",,W","67",",,W","  190",",,W","  190",",,W","14.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-28","8.28",",,W",,,"0.03",",,W,2400","0.0",",,W,","0.0",",,W,","72","H,,S","81",",,W","67",",,W","  160",",,W","  160",",,W","19.9",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-29","8.72",",,W",,,"1.41",",,W,2400","0.0",",,W,","0.0",",,W,","70","H,,S","74",",,W","59",",,W","  310",",,W","  300",",,W","19.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-09-30","10.74",",,W",,,"0.26",",,W,2400","0.0",",,W,","0.0",",,W,","64","H,,S","70",",,W","55",",,W","  250",",,W","  260",",,W","23.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-01","5.37",",,W",,,"0.18",",,D,2400","0.0",",,D,","0.0",",,D,","63","H,,S","74",",,D","53",",,D","  320",",,W","  280",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-02","6.49",",,W",,,"0.12",",,D,2400","0.0",",,D,","0.0",",,D,","59","H,,S","69",",,D","48",",,D","  300",",,W","  310",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-03","5.82",",,W",,,"0.00",",,D,2400","0.0",",,D,","0.0",",,D,","55","H,,S","67",",,D","46",",,D","  300",",,W","  300",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-04","4.03",",,W",,,"0.00","T,,D,2400","0.0",",,D,","0.0",",,D,","55","H,,S","69",",,D","42",",,D","   70",",,W","   80",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-05","5.82",",,W",,,"0.01",",,D,2400","0.0",",,D,","0.0",",,D,","58","H,,S","67",",,D","49",",,D","  310",",,W","  310",",,W","16.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-06","5.14",",,W",,,"0.00",",,D,2400","0.0",",,D,","0.0",",,D,","58","H,,S","70",",,D","46",",,D","  250",",,W","  260",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-07","9.62",",,W",,,"0.00",",,D,2400","0.0",",,D,","0.0",",,D,","64","H,,S","77",",,D","52",",,D","  230",",,W","  250",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-08","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","61","H,,S","69",",,W","45",",,W","  310",",,W","  310",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-09","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","56","H,,S","71",",,W","43",",,W","  250",",,W","  250",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-10","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","62","H,,S","72",",,W","54",",,W","  230",",,W","  220",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-11","7.83",",,W",,,"0.27",",,W,2400","0.0",",,W,","0.0",",,W,","65","H,,S","70",",,W","60",",,W","   70",",,W","   70",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-12","18.12",",,W",,,"0.50",",,W,2400","0.0",",,W,","0.0",",,W,","58","H,,S","60",",,W","55",",,W","   60",",,W","   70",",,W","28.0",",,W","36.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-13","10.07",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,","59","H,,S","65",",,W","50",",,W","  300",",,W","   40",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-14","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","57","H,,S","70",",,W","43",",,W","  240",",,W","  250",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-15","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","61","H,,S","75",",,W","49",",,W","  170",",,W","  150",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-16","6.49",",,W",,,"0.89",",,W,2400","0.0",",,W,","0.0",",,W,","58","H,,S","64",",,W","49",",,W","  330",",,W","  330",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-17","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","51","H,,S","61",",,W","39",",,W","  310",",,W","  340",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-18","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","50","H,,S","65",",,W","36",",,W","  170",",,W","  170",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-19","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","59","H,,S","69",",,W","49",",,W","  160",",,W","  170",",,W","18.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-20","4.03",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","62","H,,S","71",",,W","55",",,W","  160",",,W","  170",",,W","12.1",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-21","4.70",",,W",,,"0.00",",,D,2400","0.0",",,D,","0.0",",,D,","64","H,,S","75",",,D","60",",,D","  170",",,W","  180",",,W","10.1",",,W","13.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-22","2.46",",,W",,,"0.00",",,D,2400","0.0",",,D,","0.0",",,D,","66","H,,S","78",",,D","57",",,D","  160",",,W","  170",",,W","10.1",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-23","7.16",",,W",,,"0.00",",,D,2400","0.0",",,D,","0.0",",,D,","63","H,,S","70",",,D","61",",,D","  170",",,W","  170",",,W","16.1",",,W","21.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-24","9.17",",,W",,,"0.00",",,D,2400","0.0",",,D,","0.0",",,D,","64","H,,S","73",",,D","50",",,D","  350",",,W","  340",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-25","10.07",",,W",,,"0.01",",,D,2400","0.0",",,D,","0.0",",,D,","49","H,,S","51",",,D","46",",,D","   30",",,W","   20",",,W","16.1",",,W","19.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-26","4.70",",,W",,,"0.10",",,D,2400","0.0",",,D,","0.0",",,D,","55","H,,S","62",",,D","48",",,D","   40",",,W","   40",",,W","13.0",",,W","16.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-27","4.47",",,W",,,"0.00","T,,D,2400","0.0",",,D,","0.0",",,D,","59","H,,S","65",",,D","55",",,D","  320",",,W","  330",",,W","10.1",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-28","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","61","H,,S","68",",,W","57",",,W","  230",",,W","  230",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-29","11.18",",,W",,,"2.00",",,W,2400","0.0",",,W,","0.0",",,W,","56","H,,S","59",",,W","48",",,W","   30",",,W","   20",",,W","23.0",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-30","10.96",",,W",,,"0.26",",,W,2400","0.0",",,W,","0.0",",,W,","47","H,,S","49",",,W","42",",,W","  350",",,W","   50",",,W","21.0",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-10-31","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","42","H,,S","48",",,W","35",",,W","  360",",,W","   10",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-01","11.63",",,W",,,"0.59",",,W,2400","0.0",",,W,","0.0",",,W,","49","H,,S","55",",,W","41",",,W","  310",",,W","  310",",,W","31.1",",,W","45.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-02","17.90",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","43","H,,S","49",",,W","37",",,W","  300",",,W","  290",",,W","36.9",",,W","48.1",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-03","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","47","H,,S","59",",,W","39",",,W","  280",",,W","  280",",,W","28.0",",,W","38.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-04","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","48","H,,S","67",",,W","34",",,W","  170",",,W","  200",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-05","3.13",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","52","H,,S","69",",,W","38",",,W","  220",",,W","  200",",,W","15.0",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-06","2.68",",,W",,,"0.00",",,D,2400","0.0",",,D,","0.0",",,D,","54","H,,S","70",",,D","43",",,D","  240",",,W","  240",",,W","13.0",",,W","16.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-07","2.46",",,W",,,"0.00",",,D,2400","0.0",",,D,","0.0",",,D,","57","H,,S","75",",,D","40",",,D","  160",",,W","  240",",,W","10.1",",,W","13.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-08","2.01",",,W",,,"0.00",",,D,2400","0.0",",,D,","0.0",",,D,","57","H,,S","74",",,D","42",",,D","  150",",,W","  140",",,W","8.1",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-09","3.58",",,W",,,"0.00",",,D,2400","0.0",",,D,","0.0",",,D,","57","H,,S","74",",,D","45",",,D","  250",",,W","  200",",,W","12.1",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-10","4.47",",,W",,,"0.00",",,D,2400","0.0",",,D,","0.0",",,D,","59","H,,S","76",",,D","47",",,D","  190",",,W","  200",",,W","16.1",",,W","21.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-11","6.93",",,W",,,"1.34",",,D,2400","0.0",",,D,","0.0",",,D,","63","H,,S","70",",,D","57",",,D","  160",",,W","  180",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-12","8.95",",,W"," 0818",",,W","0.62",",,D,2400","0.0",",,D,","0.0",",,D,","66","H,,S","66",",,D","46",",,D","  350",",,W","  340",",,W","25.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-13",,,,,"0.03",",,D,2400","0.0",",,D,","0.0",",,D,",,,"56",",,D","43",",,D",,,,,,,,,,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-14",,,,,"0.00",",,D,2400","0.0",",,D,","0.0",",,D,",,,"56",",,D","36",",,D",,,,,,,,,,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-15",,,,,"0.45",",,D,2400","0.0",",,D,","0.0",",,D,",,,"66",",,D","35",",,D",,,,,,,,,,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-16",,,,,"0.00",",,D,2400","0.0",",,D,","0.0",",,D,",,,"57",",,D","41",",,D",,,,,,,,,,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-17",,,,,"0.09",",,D,2400","0.0",",,D,","0.0",",,D,",,,"54",",,D","32",",,D",,,,,,,,,,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-18","9.62",",,W"," 0950",",,W","0.00",",,D,2400","0.0",",,D,","0.0",",,D,","37","H,,S","42",",,D","27",",,D","  320",",,W","  350",",,W","23.9",",,W","32.0",",,W",,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-19",,,,,"0.00",",,D,2400","0.0",",,D,","0.0",",,D,","36","H,,S","50",",,D","24",",,D",,,,,,,,,,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-20",,,,,"0.00",",,D,2400","0.0",",,D,","0.0",",,D,","49","H,,S","62",",,D","39",",,D",,,,,,,,,,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-21",,,,,"0.00",",,D,2400","0.0",",,D,","0.0",",,D,","52","H,,S","66",",,D","41",",,D",,,,,,,,,,,,,,,,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","39.6744","-75.60567","24.1","2020-11-22",,,,,"0.00",",,D,2400","0.0",",,D,","0.0",",,D,","51","H,,S","56",",,D","47",",,D",,,,,,,,,,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-01","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","41","H,,S","48",",,W","31",",,W","  240",",,W","  240",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00013866","CHARLESTON YEAGER AIRPORT, WV US","38.3794","-81.59","277.4","2020-01-02","3.80",",,W",,,"0.04",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","39","H,,S","56",",,W","26",",,W","  220",",,W","  210",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,
